SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-WiFi,70:f3:5a:55:a7:c1,-77,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:cb:a8:80,-72,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:cb:a8:83,-73,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-72,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-72,1,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c9:f9:00,-70,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c9:f9:03,-70,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c9:f9:05,-70,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-69,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-71,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:cb:65:43,-75,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
DIRECT-EA-HP,16:cb:19:9a:02:ea,-71,6,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:cb:65:45,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus,00:b6:70:5e:a5:a0,-70,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:5e:a5:a3,-70,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:b6:70:5e:a5:a6,-70,11,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:5e:a5:a7,-70,11,Y,TH,NONE,780.6017118345884,1147.683676293265
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-78,11,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@TRUEWIFI,00:b6:70:5e:a5:a5,-70,11,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:a2:89:03:36:ef,-85,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:36:ee,-85,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:b0:e1:98:f1:af,-85,132,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:b0:e1:98:f1:ae,-86,132,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:a2:89:03:3a:2f,-79,116,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:3a:2e,-79,116,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-84,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c7:ec:6d,-84,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c7:ec:6c,-85,108,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-85,108,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c7:ec:67,-85,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c7:ec:66,-84,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,04:5f:b9:e5:ce:46,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,04:5f:b9:e5:ce:47,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-67,"100,+1",Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-68,"100,+1",Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
eduroam,04:5f:b9:e5:ce:4d,-67,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c5:3b:06,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-67,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c5:3b:0d,-57,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:3b:0c,-56,100,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-56,100,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c5:3b:07,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-64,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,04:5f:b9:e5:da:2c,-64,64,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-64,64,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,04:5f:b9:e5:da:27,-64,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,04:5f:b9:e5:da:26,-64,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c5:34:cd,-81,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:34:cc,-81,56,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:34:c8,-81,56,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c5:34:c7,-81,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c5:34:c6,-82,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c9:f9:06,-69,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c9:f9:07,-69,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c9:f9:08,-69,52,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c9:f9:0c,-69,52,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c9:f9:0d,-69,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c9:f9:0e,-68,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,70:f3:5a:55:a7:cf,-87,52,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,70:f3:5a:55:a7:ce,-87,52,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-62,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c4:fa:66,-62,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c4:fa:65,-62,11,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c4:fa:63,-61,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c4:fa:60,-62,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:59:9f:07,-68,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:b6:70:59:9f:06,-68,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:b6:70:59:9f:05,-69,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:59:9f:03,-68,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:b6:70:59:9f:00,-68,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,70:f3:5a:55:a7:c0,-71,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:34:c7,-72,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:34:c6,-71,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c5:3b:05,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c5:34:c5,-71,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:3b:03,-57,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c5:3b:00,-57,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:34:c3,-71,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@Free_WIFI_5G,02:a2:3b:5c:64:0f,-81,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c5:34:c0,-71,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
ESP-5EAC73,de:4f:22:5e:ac:73,-64,1,N,TH,NONE,780.6017118345884,1147.683676293265
AISSMARTLogin,00:b6:70:59:9f:06,-66,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,00:b6:70:59:9f:07,-66,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:59:9f:08,-66,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:59:9f:0c,-66,40,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:b6:70:59:9f:0d,-66,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-WiFi,00:3c:10:75:b2:4e,-84,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:b6:70:59:9f:0e,-66,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,00:3c:10:75:b2:4f,-85,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:b6:70:5e:a5:ae,-84,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:5e:a5:a8,-84,157,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:b6:70:5e:a5:a7,-85,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:b6:70:5e:a5:a6,-84,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c5:28:66,-86,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:28:6c,-83,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:cb:a8:86,-58,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c4:fa:66,-56,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:cb:a8:87,-58,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c4:fa:67,-56,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-58,157,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c4:fa:68,-56,157,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:cb:a8:8c,-58,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c4:fa:6c,-56,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c4:fa:6d,-56,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:cb:a8:8d,-58,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-58,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c4:fa:6e,-56,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:3a:20,-76,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:cb:65:47,-76,6,Y,TH,NONE,780.6017118345884,1147.683676293265
DIRECT-CKJIKISHEREmsVU,92:30:49:0f:e2:c9,-77,1,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,94:d4:69:fc:8d:60,-77,6,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,94:d4:69:fc:8d:6e,-90,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,94:d4:69:fc:8d:6f,-88,140,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:28:63,-73,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:28:66,-74,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,04:5f:b9:e5:83:c5,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:cb:a8:85,-68,1,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:3c:10:75:b2:41,-75,11,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,70:f3:5a:55:a7:c1,-77,1,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:cb:65:43,-75,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:cb:65:45,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-78,11,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@Free_WIFI_5G,02:a2:3b:5c:64:0f,-81,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,70:f3:5a:55:a7:c0,-71,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus,00:b6:70:59:9f:00,-68,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:59:9f:03,-68,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@TRUEWIFI,00:b6:70:59:9f:05,-69,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:b6:70:59:9f:06,-68,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:59:9f:07,-68,6,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,70:f3:5a:55:a7:ce,-87,52,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,70:f3:5a:55:a7:cf,-87,52,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:a2:89:03:36:ef,-86,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:36:ee,-86,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:b0:e1:98:f1:af,-82,132,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:b0:e1:98:f1:ae,-82,132,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:a2:89:03:3a:2f,-81,116,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:a2:89:03:3a:2e,-80,116,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-86,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c7:ec:6d,-85,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c7:ec:6c,-85,108,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-85,108,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c7:ec:67,-85,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c7:ec:66,-85,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-70,"100,+1",Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-70,"100,+1",Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,04:5f:b9:e5:ce:47,-70,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,04:5f:b9:e5:ce:46,-70,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,04:5f:b9:e5:ce:4d,-69,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-69,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c5:3b:0d,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:3b:0c,-56,100,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-56,100,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c5:3b:07,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c5:3b:06,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-70,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,04:5f:b9:e5:da:2d,-70,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,04:5f:b9:e5:da:2c,-70,64,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-70,64,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,04:5f:b9:e5:da:27,-70,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,04:5f:b9:e5:da:26,-70,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c5:34:ce,-79,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c5:34:cd,-78,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:34:cc,-78,56,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:34:c8,-78,56,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c5:34:c7,-79,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c5:34:c6,-79,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:7e:95:c9:f9:0e,-64,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:7e:95:c9:f9:0d,-64,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c9:f9:0c,-65,52,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c9:f9:08,-65,52,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TrueMoveH,00:7e:95:c9:f9:07,-70,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
AISSMARTLogin,00:7e:95:c9:f9:06,-65,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,00:3c:10:75:b2:40,-78,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:b6:70:5e:a5:a6,-72,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c4:fa:65,-68,11,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-68,11,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:5e:a5:a7,-72,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c4:fa:66,-68,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:b6:70:5e:a5:a5,-72,11,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c4:fa:63,-68,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:5e:a5:a3,-72,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c4:fa:60,-68,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:b6:70:5e:a5:a0,-72,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
DIRECT-EA-HP,16:cb:19:9a:02:ea,-69,6,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:83:c7,-72,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-66,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-67,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c9:f9:05,-67,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,04:5f:b9:e5:83:c6,-71,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c9:f9:03,-67,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,04:5f:b9:e5:83:c3,-72,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c9:f9:00,-67,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-72,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c5:3b:05,-57,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:c5:34:c7,-68,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:34:c6,-68,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-72,1,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:c5:34:c5,-68,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:3b:03,-57,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:34:c3,-68,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c5:34:c0,-68,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:cb:a8:83,-72,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:c5:3b:00,-57,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
@JumboPlus,00:7e:95:cb:a8:80,-72,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
ESP-5EAC73,de:4f:22:5e:ac:73,-64,1,N,TH,NONE,780.6017118345884,1147.683676293265
AISSMARTLogin,00:b6:70:59:9f:06,-71,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
.@TrueMoveH,00:b6:70:59:9f:07,-71,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-WiFi,00:3c:10:75:b2:4e,-84,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:b6:70:59:9f:08,-71,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:b6:70:59:9f:0c,-71,40,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
eduroam,00:b6:70:59:9f:0d,-71,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,00:3c:10:75:b2:4f,-84,40,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlus5GHz,00:b6:70:59:9f:0e,-71,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1147.683676293265
